l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,35,[8; 9],222,0.788631,0.718750,1,[X3 >= -0.609635],{'0.0': {'precision': 0.9583333333333334; 'recall': 0.22330097087378642; 'f1-score': 0.36220472440944884; 'support': 103}; '1.0': {'precision': 0.6923076923076923; 'recall': 0.994475138121547; 'f1-score': 0.8163265306122449; 'support': 181}; 'accuracy': 0.7147887323943662; 'macro avg': {'precision': 0.8253205128205128; 'recall': 0.6088880544976667; 'f1-score': 0.5892656275108469; 'support': 284}; 'weighted avg': {'precision': 0.7887888226796678; 'recall': 0.7147887323943662; 'f1-score': 0.6516274248415125; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
l: 5,1,CNF,1,284,32,35,[8; 9],222,0.822935,0.812500,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9636363636363636; 'recall': 0.5145631067961165; 'f1-score': 0.6708860759493671; 'support': 103}; '1.0': {'precision': 0.7816593886462883; 'recall': 0.988950276243094; 'f1-score': 0.8731707317073172; 'support': 181}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8726478761413259; 'recall': 0.7517566915196052; 'f1-score': 0.7720284038283421; 'support': 284}; 'weighted avg': {'precision': 0.8476580802800128; 'recall': 0.8169014084507042; 'f1-score': 0.7998069304993282; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5454545454545454; 'f1-score': 0.6666666666666665; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 0.9523809523809523; 'f1-score': 0.8695652173913043; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8285714285714285; 'recall': 0.7489177489177489; 'f1-score': 0.7681159420289854; 'support': 32}; 'weighted avg': {'precision': 0.8196428571428571; 'recall': 0.8125; 'f1-score': 0.7998188405797101; 'support': 32}}
l: 5,1,CNF,2,284,32,35,[8; 9],222,0.830827,0.750000,1,[X3 >= -0.609635],{'0.0': {'precision': 0.9545454545454546; 'recall': 0.20588235294117646; 'f1-score': 0.33870967741935487; 'support': 102}; '1.0': {'precision': 0.6908396946564885; 'recall': 0.9945054945054945; 'f1-score': 0.8153153153153152; 'support': 182}; 'accuracy': 0.7112676056338029; 'macro avg': {'precision': 0.8226925746009716; 'recall': 0.6001939237233355; 'f1-score': 0.5770124963673351; 'support': 284}; 'weighted avg': {'precision': 0.785550918278582; 'recall': 0.7112676056338029; 'f1-score': 0.6441400510005689; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
l: 5,1,CNF,3,284,32,35,[8; 9],222,0.886738,0.812500,1,[X2 >= 0.190280],{'0.0': {'precision': 1.0; 'recall': 0.49019607843137253; 'f1-score': 0.6578947368421052; 'support': 102}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 182}; 'accuracy': 0.8169014084507042; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7450980392156863; 'f1-score': 0.7664473684210527; 'support': 284}; 'weighted avg': {'precision': 0.8575899843505478; 'recall': 0.8169014084507042; 'f1-score': 0.7970255744996294; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,1,CNF,4,284,32,35,[8; 9],222,0.992984,0.593750,2,[X3 >= -0.000170 OR X21 < -0.001400],{'0.0': {'precision': 0.5294117647058824; 'recall': 0.2647058823529412; 'f1-score': 0.35294117647058826; 'support': 102}; '1.0': {'precision': 0.6781115879828327; 'recall': 0.8681318681318682; 'f1-score': 0.7614457831325302; 'support': 182}; 'accuracy': 0.6514084507042254; 'macro avg': {'precision': 0.6037616763443575; 'recall': 0.5664188752424046; 'f1-score': 0.5571934798015592; 'support': 284}; 'weighted avg': {'precision': 0.6247053134256182; 'recall': 0.6514084507042254; 'f1-score': 0.6147293398947905; 'support': 284}},{'0.0': {'precision': 0.45454545454545453; 'recall': 0.4166666666666667; 'f1-score': 0.43478260869565216; 'support': 12}; '1.0': {'precision': 0.6666666666666666; 'recall': 0.7; 'f1-score': 0.6829268292682926; 'support': 20}; 'accuracy': 0.59375; 'macro avg': {'precision': 0.5606060606060606; 'recall': 0.5583333333333333; 'f1-score': 0.5588547189819724; 'support': 32}; 'weighted avg': {'precision': 0.587121212121212; 'recall': 0.59375; 'f1-score': 0.5898727465535525; 'support': 32}}
l: 5,1,CNF,5,284,32,35,[8; 9],222,0.992345,0.718750,2,[X2 >= 0.190280 OR X6 >= 0.999995],{'0.0': {'precision': 1.0; 'recall': 0.4117647058823529; 'f1-score': 0.5833333333333334; 'support': 102}; '1.0': {'precision': 0.7520661157024794; 'recall': 1.0; 'f1-score': 0.8584905660377359; 'support': 182}; 'accuracy': 0.7887323943661971; 'macro avg': {'precision': 0.8760330578512396; 'recall': 0.7058823529411764; 'f1-score': 0.7209119496855346; 'support': 284}; 'weighted avg': {'precision': 0.8411127924572227; 'recall': 0.7887323943661971; 'f1-score': 0.759666489503056; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.25; 'f1-score': 0.4; 'support': 12}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.625; 'f1-score': 0.6081632653061224; 'support': 32}; 'weighted avg': {'precision': 0.8060344827586208; 'recall': 0.71875; 'f1-score': 0.6602040816326531; 'support': 32}}
l: 5,1,CNF,6,285,31,35,[8; 9],222,1.082892,0.806452,1,[X2 >= 0.739470],{'0.0': {'precision': 0.616822429906542; 'recall': 0.6407766990291263; 'f1-score': 0.6285714285714286; 'support': 103}; '1.0': {'precision': 0.7921348314606742; 'recall': 0.7747252747252747; 'f1-score': 0.7833333333333333; 'support': 182}; 'accuracy': 0.7263157894736842; 'macro avg': {'precision': 0.7044786306836082; 'recall': 0.7077509868772005; 'f1-score': 0.7059523809523809; 'support': 285}; 'weighted avg': {'precision': 0.7287763144077773; 'recall': 0.7263157894736842; 'f1-score': 0.7274018379281537; 'support': 285}},{'0.0': {'precision': 0.6923076923076923; 'recall': 0.8181818181818182; 'f1-score': 0.7500000000000001; 'support': 11}; '1.0': {'precision': 0.8888888888888888; 'recall': 0.8; 'f1-score': 0.8421052631578948; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.7905982905982906; 'recall': 0.8090909090909091; 'f1-score': 0.7960526315789475; 'support': 31}; 'weighted avg': {'precision': 0.8191342707471739; 'recall': 0.8064516129032258; 'f1-score': 0.8094227504244483; 'support': 31}}
l: 5,1,CNF,7,285,31,35,[8; 9],222,1.096093,0.677419,1,[X5 >= -0.795310],{'0.0': {'precision': 1.0; 'recall': 0.18446601941747573; 'f1-score': 0.3114754098360656; 'support': 103}; '1.0': {'precision': 0.6842105263157895; 'recall': 1.0; 'f1-score': 0.8125000000000001; 'support': 182}; 'accuracy': 0.7052631578947368; 'macro avg': {'precision': 0.8421052631578947; 'recall': 0.5922330097087378; 'f1-score': 0.5619877049180328; 'support': 285}; 'weighted avg': {'precision': 0.7983379501385042; 'recall': 0.7052631578947368; 'f1-score': 0.6314279551337361; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.09090909090909091; 'f1-score': 0.16666666666666669; 'support': 11}; '1.0': {'precision': 0.6666666666666666; 'recall': 1.0; 'f1-score': 0.8; 'support': 20}; 'accuracy': 0.6774193548387096; 'macro avg': {'precision': 0.8333333333333333; 'recall': 0.5454545454545454; 'f1-score': 0.4833333333333334; 'support': 31}; 'weighted avg': {'precision': 0.7849462365591398; 'recall': 0.6774193548387096; 'f1-score': 0.575268817204301; 'support': 31}}
l: 5,1,CNF,8,285,31,35,[8; 9],222,1.130875,0.741935,2,[X5 >= 0.001010 OR X10 >= 0.087130],{'0.0': {'precision': 1.0; 'recall': 0.2912621359223301; 'f1-score': 0.4511278195488722; 'support': 103}; '1.0': {'precision': 0.7137254901960784; 'recall': 1.0; 'f1-score': 0.8329519450800915; 'support': 182}; 'accuracy': 0.743859649122807; 'macro avg': {'precision': 0.8568627450980393; 'recall': 0.645631067961165; 'f1-score': 0.6420398823144818; 'support': 285}; 'weighted avg': {'precision': 0.81718610251118; 'recall': 0.743859649122807; 'f1-score': 0.6949593663793351; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.2727272727272727; 'f1-score': 0.42857142857142855; 'support': 11}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.7419354838709677; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6363636363636364; 'f1-score': 0.6309523809523809; 'support': 31}; 'weighted avg': {'precision': 0.815668202764977; 'recall': 0.7419354838709677; 'f1-score': 0.6897081413210445; 'support': 31}}
l: 5,1,CNF,9,285,31,35,[8; 9],222,1.200572,0.774194,1,[X6 >= 0.029375],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.5242718446601942; 'f1-score': 0.679245283018868; 'support': 103}; '1.0': {'precision': 0.7860262008733624; 'recall': 0.989010989010989; 'f1-score': 0.875912408759124; 'support': 182}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8751559575795383; 'recall': 0.7566414168355916; 'f1-score': 0.7775788458889961; 'support': 285}; 'weighted avg': {'precision': 0.8504498144925632; 'recall': 0.8210526315789474; 'f1-score': 0.8048362194565052; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [8, 9], 'n_partitions': 35}, (mean val acc cv) 0.740625 (+- 0.065120), (mean training time) 0.982489 (+- 0.137106)
