l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,1,[284; 284],222,18.725781,0.875000,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5145631067961165; 'f1-score': 0.6794871794871795; 'support': 103}; '1.0': {'precision': 0.7835497835497836; 'recall': 1.0; 'f1-score': 0.8786407766990292; 'support': 181}; 'accuracy': 0.823943661971831; 'macro avg': {'precision': 0.8917748917748918; 'recall': 0.7572815533980582; 'f1-score': 0.7790639780931043; 'support': 284}; 'weighted avg': {'precision': 0.8620510944454607; 'recall': 0.823943661971831; 'f1-score': 0.8064125354567035; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
l: 5,1,CNF,1,284,32,1,[284; 284],222,13.275449,0.781250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5436893203883495; 'f1-score': 0.7044025157232704; 'support': 103}; '1.0': {'precision': 0.793859649122807; 'recall': 1.0; 'f1-score': 0.8850855745721272; 'support': 181}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8969298245614035; 'recall': 0.7718446601941747; 'f1-score': 0.7947440451476988; 'support': 284}; 'weighted avg': {'precision': 0.8686218186310848; 'recall': 0.8345070422535211; 'f1-score': 0.819556155341732; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
l: 5,1,CNF,2,284,32,1,[284; 284],222,14.362950,0.781250,1,[X26 < 0.999945],{'0.0': {'precision': 0.8732394366197183; 'recall': 0.6078431372549019; 'f1-score': 0.7167630057803468; 'support': 102}; '1.0': {'precision': 0.812206572769953; 'recall': 0.9505494505494505; 'f1-score': 0.8759493670886076; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8427230046948356; 'recall': 0.7791962939021762; 'f1-score': 0.7963561864344773; 'support': 284}; 'weighted avg': {'precision': 0.8341268266878265; 'recall': 0.8274647887323944; 'f1-score': 0.8187768007032463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
l: 5,1,CNF,3,284,32,1,[284; 284],222,14.570049,0.781250,1,[X4 >= 0.418075],{'0.0': {'precision': 0.8840579710144928; 'recall': 0.5980392156862745; 'f1-score': 0.7134502923976609; 'support': 102}; '1.0': {'precision': 0.8093023255813954; 'recall': 0.9560439560439561; 'f1-score': 0.8765743073047859; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.846680148297944; 'recall': 0.7770415858651153; 'f1-score': 0.7950122998512235; 'support': 284}; 'weighted avg': {'precision': 0.8361511841524374; 'recall': 0.8274647887323944; 'f1-score': 0.817987513218424; 'support': 284}},{'0.0': {'precision': 0.7272727272727273; 'recall': 0.6666666666666666; 'f1-score': 0.6956521739130435; 'support': 12}; '1.0': {'precision': 0.8095238095238095; 'recall': 0.85; 'f1-score': 0.8292682926829269; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.7683982683982684; 'recall': 0.7583333333333333; 'f1-score': 0.7624602332979852; 'support': 32}; 'weighted avg': {'precision': 0.7786796536796536; 'recall': 0.78125; 'f1-score': 0.7791622481442206; 'support': 32}}
l: 5,1,CNF,4,284,32,1,[284; 284],222,14.244243,0.750000,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5490196078431373; 'f1-score': 0.7088607594936709; 'support': 102}; '1.0': {'precision': 0.7982456140350878; 'recall': 1.0; 'f1-score': 0.8878048780487805; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8991228070175439; 'recall': 0.7745098039215687; 'f1-score': 0.7983328187712257; 'support': 284}; 'weighted avg': {'precision': 0.8707066963182605; 'recall': 0.8380281690140845; 'f1-score': 0.8235362157508186; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
l: 5,1,CNF,5,284,32,1,[284; 284],222,9.773991,0.781250,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5392156862745098; 'f1-score': 0.7006369426751593; 'support': 102}; '1.0': {'precision': 0.7947598253275109; 'recall': 1.0; 'f1-score': 0.8856447688564477; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8973799126637554; 'recall': 0.7696078431372548; 'f1-score': 0.7931408557658035; 'support': 284}; 'weighted avg': {'precision': 0.8684728458084753; 'recall': 0.8345070422535211; 'f1-score': 0.8191982960730273; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.4166666666666667; 'f1-score': 0.5882352941176471; 'support': 12}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.7083333333333334; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.8379629629629629; 'recall': 0.78125; 'f1-score': 0.7525031289111389; 'support': 32}}
l: 5,1,CNF,6,285,31,1,[285; 285],222,12.625211,0.774194,1,[X26 < 0.999945],{'0.0': {'precision': 0.8857142857142857; 'recall': 0.6019417475728155; 'f1-score': 0.7167630057803468; 'support': 103}; '1.0': {'precision': 0.8093023255813954; 'recall': 0.9560439560439561; 'f1-score': 0.8765743073047859; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8475083056478405; 'recall': 0.7789928518083857; 'f1-score': 0.7966686565425664; 'support': 285}; 'weighted avg': {'precision': 0.8369178760855627; 'recall': 0.8280701754385965; 'f1-score': 0.8188179421924447; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
l: 5,1,CNF,7,285,31,1,[285; 285],222,14.478926,0.806452,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5339805825242718; 'f1-score': 0.6962025316455696; 'support': 103}; '1.0': {'precision': 0.7913043478260869; 'recall': 1.0; 'f1-score': 0.883495145631068; 'support': 182}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8956521739130434; 'recall': 0.7669902912621359; 'f1-score': 0.7898488386383188; 'support': 285}; 'weighted avg': {'precision': 0.8667276887871853; 'recall': 0.8315789473684211; 'f1-score': 0.8158069377696423; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 5,1,CNF,8,285,31,1,[285; 285],222,14.487351,0.838710,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5242718446601942; 'f1-score': 0.6878980891719745; 'support': 103}; '1.0': {'precision': 0.7878787878787878; 'recall': 1.0; 'f1-score': 0.8813559322033898; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8939393939393939; 'recall': 0.7621359223300971; 'f1-score': 0.7846270106876821; 'support': 285}; 'weighted avg': {'precision': 0.8645401382243487; 'recall': 0.8280701754385965; 'f1-score': 0.8114395889323871; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 5,1,CNF,9,285,31,1,[285; 285],222,15.139427,0.806452,1,[X4 >= 0.041440],{'0.0': {'precision': 1.0; 'recall': 0.5339805825242718; 'f1-score': 0.6962025316455696; 'support': 103}; '1.0': {'precision': 0.7913043478260869; 'recall': 1.0; 'f1-score': 0.883495145631068; 'support': 182}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.8956521739130434; 'recall': 0.7669902912621359; 'f1-score': 0.7898488386383188; 'support': 285}; 'weighted avg': {'precision': 0.8667276887871853; 'recall': 0.8315789473684211; 'f1-score': 0.8158069377696423; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.797581 (+- 0.034235), (mean training time) 14.168338 (+- 2.111997)
