l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,26374,2931,1,[26374; 26374],164,1006.861556,0.821563,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8228152270140382; 'recall': 0.974779004145233; 'f1-score': 0.8923738112655449; 'support': 20023}; '1': {'precision': 0.8096494534489257; 'recall': 0.3382144544166273; 'f1-score': 0.4771212794313638; 'support': 6351}; 'accuracy': 0.8214908622127853; 'macro avg': {'precision': 0.816232340231482; 'recall': 0.6564967292809302; 'f1-score': 0.6847475453484544; 'support': 26374}; 'weighted avg': {'precision': 0.8196448384528784; 'recall': 0.8214908622127853; 'f1-score': 0.7923787847364298; 'support': 26374}},{'0': {'precision': 0.8208898944193062; 'recall': 0.9784269662921349; 'f1-score': 0.892761943817921; 'support': 2225}; '1': {'precision': 0.8279569892473119; 'recall': 0.3271954674220963; 'f1-score': 0.4690355329949238; 'support': 706}; 'accuracy': 0.8215626066189013; 'macro avg': {'precision': 0.824423441833309; 'recall': 0.6528112168571156; 'f1-score': 0.6808987384064223; 'support': 2931}; 'weighted avg': {'precision': 0.822592169734411; 'recall': 0.8215626066189013; 'f1-score': 0.7906975132341488; 'support': 2931}}
l: 5,1,CNF,1,26374,2931,1,[26374; 26374],164,1006.570265,0.821221,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8226322885069093; 'recall': 0.9751785446736253; 'f1-score': 0.8924335565255148; 'support': 20023}; '1': {'precision': 0.8115996967399545; 'recall': 0.33711226578491577; 'f1-score': 0.47635999555011677; 'support': 6351}; 'accuracy': 0.8215287783423069; 'macro avg': {'precision': 0.8171159926234319; 'recall': 0.6561454052292706; 'f1-score': 0.6843967760378158; 'support': 26374}; 'weighted avg': {'precision': 0.8199755815109311; 'recall': 0.8215287783423069; 'f1-score': 0.7922408217960557; 'support': 26374}},{'0': {'precision': 0.8225255972696246; 'recall': 0.9748314606741573; 'f1-score': 0.8922254216371863; 'support': 2225}; '1': {'precision': 0.8095238095238095; 'recall': 0.3371104815864023; 'f1-score': 0.476; 'support': 706}; 'accuracy': 0.8212214261344251; 'macro avg': {'precision': 0.8160247033967171; 'recall': 0.6559709711302798; 'f1-score': 0.6841127108185932; 'support': 2931}; 'weighted avg': {'precision': 0.819393812162649; 'recall': 0.8212214261344251; 'f1-score': 0.7919677799872874; 'support': 2931}}
l: 5,1,CNF,2,26374,2931,1,[26374; 26374],164,1006.510745,0.824974,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8223598298159147; 'recall': 0.9749787744094291; 'f1-score': 0.8921895708605639; 'support': 20023}; '1': {'precision': 0.8098671726755218; 'recall': 0.33601007715320425; 'f1-score': 0.4749610505230359; 'support': 6351}; 'accuracy': 0.8211117009175704; 'macro avg': {'precision': 0.8161135012457182; 'recall': 0.6554944257813167; 'f1-score': 0.6835753106917999; 'support': 26374}; 'weighted avg': {'precision': 0.8193515312833206; 'recall': 0.8211117009175704; 'f1-score': 0.7917187157508482; 'support': 26374}},{'0': {'precision': 0.8249810174639332; 'recall': 0.976629213483146; 'f1-score': 0.8944227207244289; 'support': 2225}; '1': {'precision': 0.8249158249158249; 'recall': 0.34702549575070823; 'f1-score': 0.4885343968095713; 'support': 706}; 'accuracy': 0.8249744114636642; 'macro avg': {'precision': 0.824948421189879; 'recall': 0.6618273546169271; 'f1-score': 0.691478558767; 'support': 2931}; 'weighted avg': {'precision': 0.8249653143117788; 'recall': 0.8249744114636642; 'f1-score': 0.796655011176872; 'support': 2931}}
l: 5,1,CNF,3,26374,2931,1,[26374; 26374],164,1006.490466,0.817127,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8230756260011803; 'recall': 0.9751286021075762; 'f1-score': 0.8926734483941022; 'support': 20023}; '1': {'precision': 0.8122171945701357; 'recall': 0.3391591875295229; 'f1-score': 0.47850716427857387; 'support': 6351}; 'accuracy': 0.8219837718965648; 'macro avg': {'precision': 0.817646410285658; 'recall': 0.6571438948185495; 'f1-score': 0.685590306336338; 'support': 26374}; 'weighted avg': {'precision': 0.8204608577438601; 'recall': 0.8219837718965648; 'f1-score': 0.792939996114671; 'support': 26374}},{'0': {'precision': 0.8185590343266692; 'recall': 0.9752808988764045; 'f1-score': 0.8900738310090237; 'support': 2225}; '1': {'precision': 0.8035714285714286; 'recall': 0.31869688385269124; 'f1-score': 0.4563894523326572; 'support': 706}; 'accuracy': 0.8171272603207097; 'macro avg': {'precision': 0.811065231449049; 'recall': 0.6469888913645478; 'f1-score': 0.6732316416708405; 'support': 2931}; 'weighted avg': {'precision': 0.8149489184402141; 'recall': 0.8171272603207097; 'f1-score': 0.7856107906318436; 'support': 2931}}
l: 5,1,CNF,4,26374,2931,1,[26374; 26374],164,1006.390187,0.827704,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8220556655017054; 'recall': 0.9750287169754782; 'f1-score': 0.8920314356209449; 'support': 20023}; '1': {'precision': 0.8095238095238095; 'recall': 0.3345929774838608; 'f1-score': 0.4734848484848485; 'support': 6351}; 'accuracy': 0.8208083718813983; 'macro avg': {'precision': 0.8157897375127574; 'recall': 0.6548108472296695; 'f1-score': 0.6827581420528968; 'support': 26374}; 'weighted avg': {'precision': 0.819037927679774; 'recall': 0.8208083718813983; 'f1-score': 0.7912431829895143; 'support': 26374}},{'0': {'precision': 0.8277439024390244; 'recall': 0.9761797752808988; 'f1-score': 0.895854815425861; 'support': 2225}; '1': {'precision': 0.8273615635179153; 'recall': 0.3597733711048159; 'f1-score': 0.5014807502467917; 'support': 706}; 'accuracy': 0.8277038553394745; 'macro avg': {'precision': 0.8275527329784699; 'recall': 0.6679765731928573; 'f1-score': 0.6986677828363264; 'support': 2931}; 'weighted avg': {'precision': 0.8276518071547176; 'recall': 0.8277038553394745; 'f1-score': 0.8008605847822503; 'support': 2931}}
l: 5,1,CNF,5,26375,2930,1,[26375; 26375],164,1006.346607,0.822867,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8224047167824805; 'recall': 0.9752784298057234; 'f1-score': 0.8923414366660574; 'support': 20023}; '1': {'precision': 0.811787072243346; 'recall': 0.3361146095717884; 'f1-score': 0.475395234914273; 'support': 6352}; 'accuracy': 0.821345971563981; 'macro avg': {'precision': 0.8170958945129132; 'recall': 0.6556965196887559; 'f1-score': 0.6838683357901651; 'support': 26375}; 'weighted avg': {'precision': 0.8198476256692072; 'recall': 0.821345971563981; 'f1-score': 0.791926563736111; 'support': 26375}},{'0': {'precision': 0.8245814307458144; 'recall': 0.9739325842696629; 'f1-score': 0.8930558417473727; 'support': 2225}; '1': {'precision': 0.8079470198675497; 'recall': 0.34609929078014184; 'f1-score': 0.4846077457795432; 'support': 705}; 'accuracy': 0.8228668941979522; 'macro avg': {'precision': 0.8162642253066821; 'recall': 0.6600159375249024; 'f1-score': 0.6888317937634579; 'support': 2930}; 'weighted avg': {'precision': 0.8205789530430238; 'recall': 0.8228668941979522; 'f1-score': 0.7947773749701306; 'support': 2930}}
l: 5,1,CNF,6,26375,2930,1,[26375; 26375],164,1006.545214,0.820819,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8229118353923346; 'recall': 0.9747290615791839; 'f1-score': 0.8924096936442615; 'support': 20023}; '1': {'precision': 0.8096313017306245; 'recall': 0.33879093198992444; 'f1-score': 0.47769145394006657; 'support': 6352}; 'accuracy': 0.8215734597156398; 'macro avg': {'precision': 0.8162715685614795; 'recall': 0.6567599967845542; 'f1-score': 0.685050573792164; 'support': 26375}; 'weighted avg': {'precision': 0.8197134297119864; 'recall': 0.8215734597156398; 'f1-score': 0.79253139000062; 'support': 26375}},{'0': {'precision': 0.8200301204819277; 'recall': 0.9788764044943821; 'f1-score': 0.892440073755378; 'support': 2225}; '1': {'precision': 0.8284671532846716; 'recall': 0.3219858156028369; 'f1-score': 0.46373850868232896; 'support': 705}; 'accuracy': 0.8208191126279863; 'macro avg': {'precision': 0.8242486368832996; 'recall': 0.6504311100486095; 'f1-score': 0.6780892912188535; 'support': 2930}; 'weighted avg': {'precision': 0.8220601915146698; 'recall': 0.8208191126279863; 'f1-score': 0.7892883319886546; 'support': 2930}}
l: 5,1,CNF,7,26375,2930,1,[26375; 26375],164,1006.420503,0.823891,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8223008253326596; 'recall': 0.9752784298057234; 'f1-score': 0.8922802768956615; 'support': 20023}; '1': {'precision': 0.8115721355157974; 'recall': 0.33564231738035266; 'f1-score': 0.4748858447488584; 'support': 6352}; 'accuracy': 0.8212322274881516; 'macro avg': {'precision': 0.8169364804242285; 'recall': 0.655460373593038; 'f1-score': 0.68358306082226; 'support': 26375}; 'weighted avg': {'precision': 0.8197169907272869; 'recall': 0.8212322274881516; 'f1-score': 0.791757454791529; 'support': 26375}},{'0': {'precision': 0.8255238095238095; 'recall': 0.9739325842696629; 'f1-score': 0.8936082474226804; 'support': 2225}; '1': {'precision': 0.8098360655737705; 'recall': 0.350354609929078; 'f1-score': 0.4891089108910891; 'support': 705}; 'accuracy': 0.8238907849829351; 'macro avg': {'precision': 0.81767993754879; 'recall': 0.6621435970993704; 'f1-score': 0.6913585791568848; 'support': 2930}; 'weighted avg': {'precision': 0.8217491134539197; 'recall': 0.8238907849829351; 'f1-score': 0.7962799087691746; 'support': 2930}}
l: 5,1,CNF,8,26375,2930,1,[26375; 26375],164,1006.396984,0.820819,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8225385328055251; 'recall': 0.9754294846184578; 'f1-score': 0.8924834361434772; 'support': 20024}; '1': {'precision': 0.8128565994674781; 'recall': 0.336482443709652; 'f1-score': 0.47594654788418705; 'support': 6351}; 'accuracy': 0.8215734597156398; 'macro avg': {'precision': 0.8176975661365016; 'recall': 0.6559559641640549; 'f1-score': 0.6842149920138322; 'support': 26375}; 'weighted avg': {'precision': 0.8202071599664755; 'recall': 0.8215734597156398; 'f1-score': 0.7921829327374204; 'support': 26375}},{'0': {'precision': 0.823372668443091; 'recall': 0.9725719424460432; 'f1-score': 0.8917748917748918; 'support': 2224}; '1': {'precision': 0.7986798679867987; 'recall': 0.34277620396600567; 'f1-score': 0.47968285431119917; 'support': 706}; 'accuracy': 0.8208191126279863; 'macro avg': {'precision': 0.8110262682149448; 'recall': 0.6576740732060244; 'f1-score': 0.6857288730430455; 'support': 2930}; 'weighted avg': {'precision': 0.8174227991181278; 'recall': 0.8208191126279863; 'f1-score': 0.7924789946931966; 'support': 2930}}
l: 5,1,CNF,9,26375,2930,1,[26375; 26375],164,1006.351101,0.813993,3,[X4 >= 14.500000 OR X10 >= 5119.000000 OR X11 >= 1820.500000],{'0': {'precision': 0.8231229459846634; 'recall': 0.9756292449061127; 'f1-score': 0.8929110105580695; 'support': 20024}; '1': {'precision': 0.8152215070049224; 'recall': 0.339001732010707; 'f1-score': 0.47887010676156583; 'support': 6351}; 'accuracy': 0.8223317535545024; 'macro avg': {'precision': 0.8191722264947929; 'recall': 0.6573154884584098; 'f1-score': 0.6858905586598176; 'support': 26375}; 'weighted avg': {'precision': 0.8212203094364043; 'recall': 0.8223317535545024; 'f1-score': 0.7932115307472034; 'support': 26375}},{'0': {'precision': 0.8181129215611974; 'recall': 0.970773381294964; 'f1-score': 0.8879292617725684; 'support': 2224}; '1': {'precision': 0.7766323024054983; 'recall': 0.32011331444759206; 'f1-score': 0.45336008024072216; 'support': 706}; 'accuracy': 0.8139931740614335; 'macro avg': {'precision': 0.7973726119833479; 'recall': 0.645443347871278; 'f1-score': 0.6706446710066453; 'support': 2930}; 'weighted avg': {'precision': 0.8081179327817014; 'recall': 0.8139931740614335; 'f1-score': 0.7832173702498778; 'support': 2930}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [26375, 26375], 'n_partitions': 1}, (mean val acc cv) 0.821498 (+- 0.003669), (mean training time) 1006.488363 (+- 0.145344)
