l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,1,[284; 284],564,236.259229,0.875000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9642857142857143; 'recall': 0.5242718446601942; 'f1-score': 0.679245283018868; 'support': 103}; '1.0': {'precision': 0.7850877192982456; 'recall': 0.988950276243094; 'f1-score': 0.8753056234718828; 'support': 181}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.87468671679198; 'recall': 0.7566110604516441; 'f1-score': 0.7772754532453754; 'support': 284}; 'weighted avg': {'precision': 0.8500785414239824; 'recall': 0.8204225352112676; 'f1-score': 0.8041992323920922; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.84; 'recall': 1.0; 'f1-score': 0.9130434782608696; 'support': 21}; 'accuracy': 0.875; 'macro avg': {'precision': 0.9199999999999999; 'recall': 0.8181818181818181; 'f1-score': 0.8454106280193237; 'support': 32}; 'weighted avg': {'precision': 0.895; 'recall': 0.875; 'f1-score': 0.8665458937198067; 'support': 32}}
l: 5,1,CNF,1,284,32,1,[284; 284],564,485.318342,0.781250,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9661016949152542; 'recall': 0.5533980582524272; 'f1-score': 0.7037037037037037; 'support': 103}; '1.0': {'precision': 0.7955555555555556; 'recall': 0.988950276243094; 'f1-score': 0.8817733990147782; 'support': 181}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.880828625235405; 'recall': 0.7711741672477606; 'f1-score': 0.792738551359241; 'support': 284}; 'weighted avg': {'precision': 0.857408556802207; 'recall': 0.8309859154929577; 'f1-score': 0.8171917841660434; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.75; 'recall': 1.0; 'f1-score': 0.8571428571428571; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.875; 'recall': 0.6818181818181819; 'f1-score': 0.6952380952380952; 'support': 32}; 'weighted avg': {'precision': 0.8359375; 'recall': 0.78125; 'f1-score': 0.7458333333333333; 'support': 32}}
l: 5,1,CNF,2,284,32,1,[284; 284],564,308.587660,0.781250,1,[X26 < 1.000000],{'0.0': {'precision': 0.8732394366197183; 'recall': 0.6078431372549019; 'f1-score': 0.7167630057803468; 'support': 102}; '1.0': {'precision': 0.812206572769953; 'recall': 0.9505494505494505; 'f1-score': 0.8759493670886076; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8427230046948356; 'recall': 0.7791962939021762; 'f1-score': 0.7963561864344773; 'support': 284}; 'weighted avg': {'precision': 0.8341268266878265; 'recall': 0.8274647887323944; 'f1-score': 0.8187768007032463; 'support': 284}},{'0.0': {'precision': 0.8571428571428571; 'recall': 0.5; 'f1-score': 0.631578947368421; 'support': 12}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8085714285714285; 'recall': 0.725; 'f1-score': 0.7380116959064327; 'support': 32}; 'weighted avg': {'precision': 0.7964285714285714; 'recall': 0.78125; 'f1-score': 0.7646198830409356; 'support': 32}}
l: 5,1,CNF,3,284,32,1,[284; 284],564,432.090571,0.843750,1,[X26 < 1.000000],{'0.0': {'precision': 0.8695652173913043; 'recall': 0.5882352941176471; 'f1-score': 0.7017543859649124; 'support': 102}; '1.0': {'precision': 0.8046511627906977; 'recall': 0.9505494505494505; 'f1-score': 0.871536523929471; 'support': 182}; 'accuracy': 0.8204225352112676; 'macro avg': {'precision': 0.837108190091001; 'recall': 0.7693923723335487; 'f1-score': 0.7866454549471917; 'support': 284}; 'weighted avg': {'precision': 0.8279653654993662; 'recall': 0.8204225352112676; 'f1-score': 0.8105584321252985; 'support': 284}},{'0.0': {'precision': 0.8888888888888888; 'recall': 0.6666666666666666; 'f1-score': 0.761904761904762; 'support': 12}; '1.0': {'precision': 0.8260869565217391; 'recall': 0.95; 'f1-score': 0.8837209302325583; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.857487922705314; 'recall': 0.8083333333333333; 'f1-score': 0.8228128460686601; 'support': 32}; 'weighted avg': {'precision': 0.8496376811594202; 'recall': 0.84375; 'f1-score': 0.8380398671096347; 'support': 32}}
l: 5,1,CNF,4,284,32,1,[284; 284],564,240.496387,0.718750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5588235294117647; 'f1-score': 0.7125000000000001; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9945054945054945; 'f1-score': 0.8872549019607844; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8918217882209338; 'recall': 0.7766645119586296; 'f1-score': 0.7998774509803923; 'support': 284}; 'weighted avg': {'precision': 0.8662057790748151; 'recall': 0.8380281690140845; 'f1-score': 0.8244908174537422; 'support': 284}},{'0.0': {'precision': 0.8; 'recall': 0.3333333333333333; 'f1-score': 0.47058823529411764; 'support': 12}; '1.0': {'precision': 0.7037037037037037; 'recall': 0.95; 'f1-score': 0.8085106382978724; 'support': 20}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.7518518518518519; 'recall': 0.6416666666666666; 'f1-score': 0.6395494367959951; 'support': 32}; 'weighted avg': {'precision': 0.7398148148148149; 'recall': 0.71875; 'f1-score': 0.6817897371714643; 'support': 32}}
l: 5,1,CNF,5,284,32,1,[284; 284],564,173.296425,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9824561403508771; 'recall': 0.5490196078431373; 'f1-score': 0.7044025157232705; 'support': 102}; '1.0': {'precision': 0.7973568281938326; 'recall': 0.9945054945054945; 'f1-score': 0.8850855745721271; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8899064842723549; 'recall': 0.7717625511743159; 'f1-score': 0.7947440451476988; 'support': 284}; 'weighted avg': {'precision': 0.863836158616433; 'recall': 0.8345070422535211; 'f1-score': 0.8201923632954251; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,1,CNF,6,285,31,1,[285; 285],564,727.602280,0.774194,1,[X26 < 1.000000],{'0.0': {'precision': 0.8857142857142857; 'recall': 0.6019417475728155; 'f1-score': 0.7167630057803468; 'support': 103}; '1.0': {'precision': 0.8093023255813954; 'recall': 0.9560439560439561; 'f1-score': 0.8765743073047859; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8475083056478405; 'recall': 0.7789928518083857; 'f1-score': 0.7966686565425664; 'support': 285}; 'weighted avg': {'precision': 0.8369178760855627; 'recall': 0.8280701754385965; 'f1-score': 0.8188179421924447; 'support': 285}},{'0.0': {'precision': 0.75; 'recall': 0.5454545454545454; 'f1-score': 0.631578947368421; 'support': 11}; '1.0': {'precision': 0.782608695652174; 'recall': 0.9; 'f1-score': 0.8372093023255814; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7663043478260869; 'recall': 0.7227272727272727; 'f1-score': 0.7343941248470012; 'support': 31}; 'weighted avg': {'precision': 0.7710378681626928; 'recall': 0.7741935483870968; 'f1-score': 0.7642436925020729; 'support': 31}}
l: 5,1,CNF,7,285,31,1,[285; 285],564,200.528538,0.774194,1,[X26 < 1.000000],{'0.0': {'precision': 0.875; 'recall': 0.6116504854368932; 'f1-score': 0.72; 'support': 103}; '1.0': {'precision': 0.812206572769953; 'recall': 0.9505494505494505; 'f1-score': 0.8759493670886076; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8436032863849765; 'recall': 0.7810999679931718; 'f1-score': 0.7979746835443038; 'support': 285}; 'weighted avg': {'precision': 0.8349003376987069; 'recall': 0.8280701754385965; 'f1-score': 0.8195887186320231; 'support': 285}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.76; 'recall': 0.95; 'f1-score': 0.8444444444444444; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.7966666666666666; 'recall': 0.7022727272727273; 'f1-score': 0.7163398692810458; 'support': 31}; 'weighted avg': {'precision': 0.7860215053763441; 'recall': 0.7741935483870968; 'f1-score': 0.7535315201349357; 'support': 31}}
l: 5,1,CNF,8,285,31,1,[285; 285],564,220.932747,0.838710,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9649122807017544; 'recall': 0.5339805825242718; 'f1-score': 0.6874999999999999; 'support': 103}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.989010989010989; 'f1-score': 0.8780487804878049; 'support': 182}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8771929824561404; 'recall': 0.7614957857676304; 'f1-score': 0.7827743902439024; 'support': 285}; 'weighted avg': {'precision': 0.8528778085564789; 'recall': 0.8245614035087719; 'f1-score': 0.8091837826273; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 5,1,CNF,9,285,31,1,[285; 285],564,637.616611,0.806452,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.5436893203883495; 'f1-score': 0.6956521739130436; 'support': 103}; '1.0': {'precision': 0.7929515418502202; 'recall': 0.989010989010989; 'f1-score': 0.8801955990220048; 'support': 182}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8792343916147654; 'recall': 0.7663501546996693; 'f1-score': 0.7879238864675242; 'support': 285}; 'weighted avg': {'precision': 0.8553173911537159; 'recall': 0.8280701754385965; 'f1-score': 0.8135009576668363; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.794355 (+- 0.044606), (mean training time) 366.272879 (+- 185.627546)
