l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,1,[284; 284],564,181.321063,0.843750,1,[X4 >= 0.067040],{'0.0': {'precision': 1.0; 'recall': 0.5242718446601942; 'f1-score': 0.6878980891719745; 'support': 103}; '1.0': {'precision': 0.7869565217391304; 'recall': 1.0; 'f1-score': 0.8807785888077858; 'support': 181}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8934782608695653; 'recall': 0.7621359223300971; 'f1-score': 0.7843383389898801; 'support': 284}; 'weighted avg': {'precision': 0.8642222902633191; 'recall': 0.8274647887323944; 'f1-score': 0.8108254498553613; 'support': 284}},{'0.0': {'precision': 0.875; 'recall': 0.6363636363636364; 'f1-score': 0.7368421052631579; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 0.9523809523809523; 'f1-score': 0.888888888888889; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.8541666666666667; 'recall': 0.7943722943722944; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.84765625; 'recall': 0.84375; 'f1-score': 0.8366228070175439; 'support': 32}}
l: 5,1,CNF,1,284,32,1,[284; 284],564,191.339206,0.843750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9821428571428571; 'recall': 0.5339805825242718; 'f1-score': 0.6918238993710691; 'support': 103}; '1.0': {'precision': 0.7894736842105263; 'recall': 0.994475138121547; 'f1-score': 0.8801955990220051; 'support': 181}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8858082706766917; 'recall': 0.7642278603229093; 'f1-score': 0.7860097491965371; 'support': 284}; 'weighted avg': {'precision': 0.8593501800275336; 'recall': 0.8274647887323944; 'f1-score': 0.8118776938669121; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8076923076923077; 'recall': 1.0; 'f1-score': 0.8936170212765957; 'support': 21}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9038461538461539; 'recall': 0.7727272727272727; 'f1-score': 0.799749687108886; 'support': 32}; 'weighted avg': {'precision': 0.873798076923077; 'recall': 0.84375; 'f1-score': 0.8290832290362953; 'support': 32}}
l: 5,1,CNF,2,284,32,1,[284; 284],564,309.470896,0.843750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9818181818181818; 'recall': 0.5294117647058824; 'f1-score': 0.6878980891719745; 'support': 102}; '1.0': {'precision': 0.7903930131004366; 'recall': 0.9945054945054945; 'f1-score': 0.8807785888077858; 'support': 182}; 'accuracy': 0.8274647887323944; 'macro avg': {'precision': 0.8861055974593093; 'recall': 0.7619586296056884; 'f1-score': 0.7843383389898801; 'support': 284}; 'weighted avg': {'precision': 0.8591443060906128; 'recall': 0.8274647887323944; 'f1-score': 0.8115046065442197; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5833333333333334; 'f1-score': 0.7368421052631579; 'support': 12}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.84375; 'macro avg': {'precision': 0.9; 'recall': 0.7916666666666667; 'f1-score': 0.8128654970760234; 'support': 32}; 'weighted avg': {'precision': 0.875; 'recall': 0.84375; 'f1-score': 0.8318713450292398; 'support': 32}}
l: 5,1,CNF,3,284,32,1,[284; 284],564,586.021708,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5588235294117647; 'f1-score': 0.7125000000000001; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9945054945054945; 'f1-score': 0.8872549019607844; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8918217882209338; 'recall': 0.7766645119586296; 'f1-score': 0.7998774509803923; 'support': 284}; 'weighted avg': {'precision': 0.8662057790748151; 'recall': 0.8380281690140845; 'f1-score': 0.8244908174537422; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.3333333333333333; 'f1-score': 0.5; 'support': 12}; '1.0': {'precision': 0.7142857142857143; 'recall': 1.0; 'f1-score': 0.8333333333333333; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.8571428571428572; 'recall': 0.6666666666666666; 'f1-score': 0.6666666666666666; 'support': 32}; 'weighted avg': {'precision': 0.8214285714285714; 'recall': 0.75; 'f1-score': 0.7083333333333333; 'support': 32}}
l: 5,1,CNF,4,284,32,1,[284; 284],564,574.945350,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9821428571428571; 'recall': 0.5392156862745098; 'f1-score': 0.6962025316455696; 'support': 102}; '1.0': {'precision': 0.793859649122807; 'recall': 0.9945054945054945; 'f1-score': 0.8829268292682927; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8880012531328321; 'recall': 0.7668605903900021; 'f1-score': 0.7895646804569312; 'support': 284}; 'weighted avg': {'precision': 0.8614824914398672; 'recall': 0.8309859154929577; 'f1-score': 0.8158638773052019; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,1,CNF,5,284,32,1,[284; 284],564,499.308733,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9821428571428571; 'recall': 0.5392156862745098; 'f1-score': 0.6962025316455696; 'support': 102}; '1.0': {'precision': 0.793859649122807; 'recall': 0.9945054945054945; 'f1-score': 0.8829268292682927; 'support': 182}; 'accuracy': 0.8309859154929577; 'macro avg': {'precision': 0.8880012531328321; 'recall': 0.7668605903900021; 'f1-score': 0.7895646804569312; 'support': 284}; 'weighted avg': {'precision': 0.8614824914398672; 'recall': 0.8309859154929577; 'f1-score': 0.8158638773052019; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,1,CNF,6,285,31,1,[285; 285],564,682.383276,0.709677,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9375; 'recall': 0.5825242718446602; 'f1-score': 0.718562874251497; 'support': 103}; '1.0': {'precision': 0.8054298642533937; 'recall': 0.978021978021978; 'f1-score': 0.8833746898263027; 'support': 182}; 'accuracy': 0.8350877192982457; 'macro avg': {'precision': 0.8714649321266968; 'recall': 0.780273124933319; 'f1-score': 0.8009687820388999; 'support': 285}; 'weighted avg': {'precision': 0.8531604747162023; 'recall': 0.8350877192982457; 'f1-score': 0.8238111213904958; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.6896551724137931; 'recall': 1.0; 'f1-score': 0.8163265306122449; 'support': 20}; 'accuracy': 0.7096774193548387; 'macro avg': {'precision': 0.8448275862068966; 'recall': 0.5909090909090909; 'f1-score': 0.5620094191522763; 'support': 31}; 'weighted avg': {'precision': 0.799777530589544; 'recall': 0.7096774193548387; 'f1-score': 0.6358434192535575; 'support': 31}}
l: 5,1,CNF,7,285,31,1,[285; 285],564,376.058152,0.903226,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9814814814814815; 'recall': 0.5145631067961165; 'f1-score': 0.6751592356687898; 'support': 103}; '1.0': {'precision': 0.7835497835497836; 'recall': 0.9945054945054945; 'f1-score': 0.8765133171912832; 'support': 182}; 'accuracy': 0.8210526315789474; 'macro avg': {'precision': 0.8825156325156325; 'recall': 0.7545343006508055; 'f1-score': 0.7758362764300365; 'support': 285}; 'weighted avg': {'precision': 0.8550829936794848; 'recall': 0.8210526315789474; 'f1-score': 0.8037432456235047; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.7272727272727273; 'f1-score': 0.8421052631578948; 'support': 11}; '1.0': {'precision': 0.8695652173913043; 'recall': 1.0; 'f1-score': 0.9302325581395349; 'support': 20}; 'accuracy': 0.9032258064516129; 'macro avg': {'precision': 0.9347826086956521; 'recall': 0.8636363636363636; 'f1-score': 0.8861689106487148; 'support': 31}; 'weighted avg': {'precision': 0.9158485273492286; 'recall': 0.9032258064516129; 'f1-score': 0.8989615825008884; 'support': 31}}
l: 5,1,CNF,8,285,31,1,[285; 285],564,175.675388,0.806452,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9824561403508771; 'recall': 0.5436893203883495; 'f1-score': 0.7; 'support': 103}; '1.0': {'precision': 0.793859649122807; 'recall': 0.9945054945054945; 'f1-score': 0.8829268292682927; 'support': 182}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.888157894736842; 'recall': 0.769097407446922; 'f1-score': 0.7914634146341464; 'support': 285}; 'weighted avg': {'precision': 0.8620190827947061; 'recall': 0.8315789473684211; 'f1-score': 0.8168164313222079; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
l: 5,1,CNF,9,285,31,1,[285; 285],564,249.082835,0.806452,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9344262295081968; 'recall': 0.5533980582524272; 'f1-score': 0.695121951219512; 'support': 103}; '1.0': {'precision': 0.7946428571428571; 'recall': 0.978021978021978; 'f1-score': 0.876847290640394; 'support': 182}; 'accuracy': 0.8245614035087719; 'macro avg': {'precision': 0.8645345433255269; 'recall': 0.7657100181372025; 'f1-score': 0.785984620929953; 'support': 285}; 'weighted avg': {'precision': 0.8451610583836641; 'recall': 0.8245614035087719; 'f1-score': 0.8111711153409175; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8064516129032258; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.7272727272727273; 'f1-score': 0.7472826086956522; 'support': 31}; 'weighted avg': {'precision': 0.8511166253101737; 'recall': 0.8064516129032258; 'f1-score': 0.7827840112201965; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.813206 (+- 0.050703), (mean training time) 382.560661 (+- 180.276799)
