l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,284,32,1,[284; 284],564,419.087476,0.781250,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5588235294117647; 'f1-score': 0.7125000000000001; 'support': 102}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9945054945054945; 'f1-score': 0.8872549019607844; 'support': 182}; 'accuracy': 0.8380281690140845; 'macro avg': {'precision': 0.8918217882209338; 'recall': 0.7766645119586296; 'f1-score': 0.7998774509803923; 'support': 284}; 'weighted avg': {'precision': 0.8662057790748151; 'recall': 0.8380281690140845; 'f1-score': 0.8244908174537422; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.45454545454545453; 'f1-score': 0.5882352941176471; 'support': 11}; '1.0': {'precision': 0.7692307692307693; 'recall': 0.9523809523809523; 'f1-score': 0.8510638297872339; 'support': 21}; 'accuracy': 0.78125; 'macro avg': {'precision': 0.8012820512820513; 'recall': 0.7034632034632035; 'f1-score': 0.7196495619524406; 'support': 32}; 'weighted avg': {'precision': 0.7912660256410257; 'recall': 0.78125; 'f1-score': 0.7607165206508135; 'support': 32}}
l: 5,1,CNF,1,284,32,1,[284; 284],564,151.740278,0.718750,1,[X4 >= 0.067040],{'0.0': {'precision': 0.967741935483871; 'recall': 0.5882352941176471; 'f1-score': 0.7317073170731707; 'support': 102}; '1.0': {'precision': 0.8108108108108109; 'recall': 0.989010989010989; 'f1-score': 0.891089108910891; 'support': 182}; 'accuracy': 0.8450704225352113; 'macro avg': {'precision': 0.889276373147341; 'recall': 0.7886231415643181; 'f1-score': 0.8113982129920309; 'support': 284}; 'weighted avg': {'precision': 0.8671733978412761; 'recall': 0.8450704225352113; 'f1-score': 0.8338463526874844; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.18181818181818182; 'f1-score': 0.3076923076923077; 'support': 11}; '1.0': {'precision': 0.7; 'recall': 1.0; 'f1-score': 0.8235294117647058; 'support': 21}; 'accuracy': 0.71875; 'macro avg': {'precision': 0.85; 'recall': 0.5909090909090909; 'f1-score': 0.5656108597285068; 'support': 32}; 'weighted avg': {'precision': 0.803125; 'recall': 0.71875; 'f1-score': 0.6462104072398189; 'support': 32}}
l: 5,1,CNF,2,284,32,1,[284; 284],564,168.417441,0.812500,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9508196721311475; 'recall': 0.5686274509803921; 'f1-score': 0.7116564417177913; 'support': 102}; '1.0': {'precision': 0.8026905829596412; 'recall': 0.9835164835164835; 'f1-score': 0.8839506172839505; 'support': 182}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8767551275453944; 'recall': 0.7760719672484377; 'f1-score': 0.797803529500871; 'support': 284}; 'weighted avg': {'precision': 0.8558918755494076; 'recall': 0.8345070422535211; 'f1-score': 0.8220703147918792; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.45454545454545453; 'f1-score': 0.625; 'support': 11}; '1.0': {'precision': 0.7777777777777778; 'recall': 1.0; 'f1-score': 0.8750000000000001; 'support': 21}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8888888888888888; 'recall': 0.7272727272727273; 'f1-score': 0.75; 'support': 32}; 'weighted avg': {'precision': 0.8541666666666666; 'recall': 0.8125; 'f1-score': 0.7890625000000001; 'support': 32}}
l: 5,1,CNF,3,284,32,1,[284; 284],564,187.139650,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.5544554455445545; 'f1-score': 0.7044025157232705; 'support': 101}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9890710382513661; 'f1-score': 0.8850855745721272; 'support': 183}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8832010985657615; 'recall': 0.7717632418979603; 'f1-score': 0.7947440451476988; 'support': 284}; 'weighted avg': {'precision': 0.8594337615562156; 'recall': 0.8345070422535211; 'f1-score': 0.8208285712491183; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,1,CNF,4,284,32,1,[284; 284],564,539.491374,0.812500,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9655172413793104; 'recall': 0.5544554455445545; 'f1-score': 0.7044025157232705; 'support': 101}; '1.0': {'precision': 0.8008849557522124; 'recall': 0.9890710382513661; 'f1-score': 0.8850855745721272; 'support': 183}; 'accuracy': 0.8345070422535211; 'macro avg': {'precision': 0.8832010985657615; 'recall': 0.7717632418979603; 'f1-score': 0.7947440451476988; 'support': 284}; 'weighted avg': {'precision': 0.8594337615562156; 'recall': 0.8345070422535211; 'f1-score': 0.8208285712491183; 'support': 284}},{'0.0': {'precision': 1.0; 'recall': 0.5; 'f1-score': 0.6666666666666666; 'support': 12}; '1.0': {'precision': 0.7692307692307693; 'recall': 1.0; 'f1-score': 0.8695652173913044; 'support': 20}; 'accuracy': 0.8125; 'macro avg': {'precision': 0.8846153846153846; 'recall': 0.75; 'f1-score': 0.7681159420289856; 'support': 32}; 'weighted avg': {'precision': 0.8557692307692308; 'recall': 0.8125; 'f1-score': 0.7934782608695653; 'support': 32}}
l: 5,1,CNF,5,284,32,1,[284; 284],564,129.213156,0.750000,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9827586206896551; 'recall': 0.5643564356435643; 'f1-score': 0.7169811320754716; 'support': 101}; '1.0': {'precision': 0.8053097345132744; 'recall': 0.994535519125683; 'f1-score': 0.8899755501222495; 'support': 183}; 'accuracy': 0.8415492957746479; 'macro avg': {'precision': 0.8940341776014648; 'recall': 0.7794459773846236; 'f1-score': 0.8034783410988606; 'support': 284}; 'weighted avg': {'precision': 0.8684165567098041; 'recall': 0.8415492957746479; 'f1-score': 0.8284528873661772; 'support': 284}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.4166666666666667; 'f1-score': 0.5555555555555556; 'support': 12}; '1.0': {'precision': 0.7307692307692307; 'recall': 0.95; 'f1-score': 0.8260869565217392; 'support': 20}; 'accuracy': 0.75; 'macro avg': {'precision': 0.782051282051282; 'recall': 0.6833333333333333; 'f1-score': 0.6908212560386474; 'support': 32}; 'weighted avg': {'precision': 0.7692307692307692; 'recall': 0.75; 'f1-score': 0.7246376811594204; 'support': 32}}
l: 5,1,CNF,6,285,31,1,[285; 285],564,513.035471,0.838710,1,[X6 >= 0.037590],{'0.0': {'precision': 0.95; 'recall': 0.5588235294117647; 'f1-score': 0.7037037037037037; 'support': 102}; '1.0': {'precision': 0.8; 'recall': 0.9836065573770492; 'f1-score': 0.8823529411764706; 'support': 183}; 'accuracy': 0.8315789473684211; 'macro avg': {'precision': 0.875; 'recall': 0.7712150433944069; 'f1-score': 0.7930283224400871; 'support': 285}; 'weighted avg': {'precision': 0.8536842105263158; 'recall': 0.8315789473684211; 'f1-score': 0.8184153193441119; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.5454545454545454; 'f1-score': 0.7058823529411764; 'support': 11}; '1.0': {'precision': 0.8; 'recall': 1.0; 'f1-score': 0.888888888888889; 'support': 20}; 'accuracy': 0.8387096774193549; 'macro avg': {'precision': 0.9; 'recall': 0.7727272727272727; 'f1-score': 0.7973856209150327; 'support': 31}; 'weighted avg': {'precision': 0.8709677419354839; 'recall': 0.8387096774193549; 'f1-score': 0.8239510858106684; 'support': 31}}
l: 5,1,CNF,7,285,31,1,[285; 285],564,416.452421,0.774194,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9516129032258065; 'recall': 0.5784313725490197; 'f1-score': 0.7195121951219512; 'support': 102}; '1.0': {'precision': 0.8071748878923767; 'recall': 0.9836065573770492; 'f1-score': 0.8866995073891626; 'support': 183}; 'accuracy': 0.8385964912280702; 'macro avg': {'precision': 0.8793938955590916; 'recall': 0.7810189649630344; 'f1-score': 0.8031058512555569; 'support': 285}; 'weighted avg': {'precision': 0.8588684933801305; 'recall': 0.8385964912280702; 'f1-score': 0.8268640482619501; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.36363636363636365; 'f1-score': 0.5333333333333333; 'support': 11}; '1.0': {'precision': 0.7407407407407407; 'recall': 1.0; 'f1-score': 0.851063829787234; 'support': 20}; 'accuracy': 0.7741935483870968; 'macro avg': {'precision': 0.8703703703703703; 'recall': 0.6818181818181819; 'f1-score': 0.6921985815602837; 'support': 31}; 'weighted avg': {'precision': 0.8327359617682197; 'recall': 0.7741935483870968; 'f1-score': 0.738320750400366; 'support': 31}}
l: 5,1,CNF,8,285,31,1,[285; 285],564,303.609167,0.870968,1,[X6 >= 0.037590],{'0.0': {'precision': 0.9491525423728814; 'recall': 0.5490196078431373; 'f1-score': 0.6956521739130436; 'support': 102}; '1.0': {'precision': 0.7964601769911505; 'recall': 0.9836065573770492; 'f1-score': 0.8801955990220048; 'support': 183}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8728063596820159; 'recall': 0.7663130826100932; 'f1-score': 0.7879238864675242; 'support': 285}; 'weighted avg': {'precision': 0.8511079709172436; 'recall': 0.8280701754385965; 'f1-score': 0.8141484784566924; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
l: 5,1,CNF,9,285,31,1,[285; 285],564,234.617454,0.870968,1,[X4 >= 0.067040],{'0.0': {'precision': 0.9649122807017544; 'recall': 0.5392156862745098; 'f1-score': 0.6918238993710691; 'support': 102}; '1.0': {'precision': 0.793859649122807; 'recall': 0.9890710382513661; 'f1-score': 0.8807785888077859; 'support': 183}; 'accuracy': 0.8280701754385965; 'macro avg': {'precision': 0.8793859649122807; 'recall': 0.7641433622629379; 'f1-score': 0.7863012440894275; 'support': 285}; 'weighted avg': {'precision': 0.855078485687904; 'recall': 0.8280701754385965; 'f1-score': 0.8131526999567504; 'support': 285}},{'0.0': {'precision': 1.0; 'recall': 0.6363636363636364; 'f1-score': 0.7777777777777778; 'support': 11}; '1.0': {'precision': 0.8333333333333334; 'recall': 1.0; 'f1-score': 0.9090909090909091; 'support': 20}; 'accuracy': 0.8709677419354839; 'macro avg': {'precision': 0.9166666666666667; 'recall': 0.8181818181818181; 'f1-score': 0.8434343434343434; 'support': 31}; 'weighted avg': {'precision': 0.8924731182795699; 'recall': 0.8709677419354839; 'f1-score': 0.862495927012056; 'support': 31}}
r: ---> Params: {'lamda': 5, 'n_clause': 1, 'rule_type': 'CNF', 'real_partition_size': [285, 285], 'n_partitions': 1}, (mean val acc cv) 0.804234 (+- 0.046883), (mean training time) 306.280389 (+- 146.825479)
